"98","20","Financial Conflicts of Interest Training","2012-06-22","Fatou","Rodriguez","fatro"
"99","20","Financial Conflicts of Interest Training","2012-06-22","Li","Brown","libro16"
"100","20","Financial Conflicts of Interest Training","2012-06-22","Fatou","Torres","fattor"
"101","20","Financial Conflicts of Interest Training","2012-06-22","Hyun","Jones","hyujon7"
"102","20","Financial Conflicts of Interest Training","2012-06-22","Mary","Lopez","marlop94"
"103","20","Financial Conflicts of Interest Training","2012-06-22","James","Rodriguez","jamr"
"104","20","Financial Conflicts of Interest Training","2012-06-22","James","Ramirez","jamram95"
"105","20","Financial Conflicts of Interest Training","2012-06-25","Mary","Sanchez","marsan30"
"106","20","Financial Conflicts of Interest Training","2012-06-26","Amit","Sharma","amisha49"
"107","20","Financial Conflicts of Interest Training","2011-09-23","Sanjay","Park","sanp"
"108","20","Financial Conflicts of Interest Training","2011-09-29","Sanjay","Park","sanp"
"109","20","Financial Conflicts of Interest Training","2011-10-06","Sanjay","Park","sanp"
"110","20","Financial Conflicts of Interest Training","2012-06-07","Patricia","Jones","patjon1"
"111","20","Financial Conflicts of Interest Training","2012-06-07","Jin","Park","jinpar"
"112","20","Financial Conflicts of Interest Training","2012-06-07","Elizabeth","Choi","elicho6"
"113","20","Financial Conflicts of Interest Training","2012-06-07","Amit","Gupta","amigup2"
"114","20","Financial Conflicts of Interest Training","2012-06-07","Ji","Ramirez","jiram"
"115","20","Financial Conflicts of Interest Training","2012-06-08","Kofi","Park","kofpar73"
"116","20","Financial Conflicts of Interest Training","2012-06-08","Sanjay","Garcia","sangar83"
"117","20","Financial Conflicts of Interest Training","2012-06-08","Linda","Ramirez","linram78"
"118","20","Financial Conflicts of Interest Training","2012-06-08","Wang","Flores","wanf"
"119","20","Financial Conflicts of Interest Training","2012-06-08","Wang","Ramirez","wanr"
"120","20","Financial Conflicts of Interest Training","2012-06-08","Jin","Gupta","jingup3"
"121","20","Financial Conflicts of Interest Training","2012-06-08","Kwame","Johnson","kwajoh14"
"122","20","Financial Conflicts of Interest Training","2012-06-09","James","Patel","jamp"
"123","20","Financial Conflicts of Interest Training","2012-06-10","David","Park","davpar"
"124","20","Financial Conflicts of Interest Training","2012-06-11","Linda","Reddy","linre"
"125","20","Financial Conflicts of Interest Training","2012-06-11","Kofi","Lee","kofle"
"126","20","Financial Conflicts of Interest Training","2012-06-11","Wei","Williams","weiwil16"
"127","20","Financial Conflicts of Interest Training","2012-06-11","David","Garcia","davgar35"
"128","20","Financial Conflicts of Interest Training","2012-06-11","Wang","Reddy","wanred33"
"129","20","Financial Conflicts of Interest Training","2012-06-12","Anjali","Ramirez","anjram41"
"130","20","Financial Conflicts of Interest Training","2012-06-12","John","Brown","johbro22"
"131","20","Financial Conflicts of Interest Training","2012-06-12","Min","Ramirez","minram"
"132","20","Financial Conflicts of Interest Training","2012-06-13","Carlos","Sharma","carsh"
"133","20","Financial Conflicts of Interest Training","2012-06-13","Luis","Williams","luiwil50"
"134","20","Financial Conflicts of Interest Training","2012-06-13","Sanjay","Patel","sanpat3"
"135","20","Financial Conflicts of Interest Training","2012-06-13","Amina","Gonzalez","amigo"
"136","20","Financial Conflicts of Interest Training","2012-06-13","Abena","Garcia","abegar"
"137","20","Financial Conflicts of Interest Training","2012-06-13","Kofi","Choi","kofcho"
"138","20","Financial Conflicts of Interest Training","2012-06-15","Ravi","Flores","ravflo8"
"139","20","Financial Conflicts of Interest Training","2012-06-18","Min","Gupta","mingu"
"140","20","Financial Conflicts of Interest Training","2012-06-18","Linda","Jung","linju"
"141","20","Financial Conflicts of Interest Training","2012-06-20","Amina","Torres","amitor"
"142","20","Financial Conflicts of Interest Training","2012-06-21","Miguel","Lopez","miglop94"
"143","20","Financial Conflicts of Interest Training","2012-06-21","Amit","Reddy","amired63"
"144","20","Financial Conflicts of Interest Training","2012-06-21","James","Sharma","jams"
"145","20","Financial Conflicts of Interest Training","2012-06-22","Abena","Brown","abebro78"
"146","20","Financial Conflicts of Interest Training","2012-06-22","Jin","Lopez","jinlop90"
"147","20","Financial Conflicts of Interest Training","2012-06-22","Hyun","Johnson","hyujoh31"
"148","20","Financial Conflicts of Interest Training","2012-06-22","Sanjay","Choi","sanch"
"149","20","Financial Conflicts of Interest Training","2012-06-22","Soo","Sanchez","soosa"
"150","20","Financial Conflicts of Interest Training","2012-06-22","John","Hernandez","johh"
"151","20","Financial Conflicts of Interest Training","2012-06-22","Jennifer","Williams","jenwil6"
"152","20","Financial Conflicts of Interest Training","2012-06-22","James","Rodriguez","jamr"
"153","20","Financial Conflicts of Interest Training","2012-06-23","Ji","Kim","jiki"
"154","20","Financial Conflicts of Interest Training","2012-06-25","Linda","Sharma","linsha"
"155","20","Financial Conflicts of Interest Training","2012-06-25","Sanjay","Lee","sanlee"
"156","20","Financial Conflicts of Interest Training","2012-06-25","Abena","Garcia","abegar"
"157","20","Financial Conflicts of Interest Training","2012-06-25","Amina","Park","amipar46"
"158","20","Financial Conflicts of Interest Training","2012-06-26","Michael","Choi","micch"
"159","20","Financial Conflicts of Interest Training","2012-06-26","Carlos","Kim","carki"
"160","20","Financial Conflicts of Interest Training","2011-05-07","Sanjay","Park","sanp"
"161","20","Financial Conflicts of Interest Training","2011-09-22","Sanjay","Park","sanp"
"162","20","Financial Conflicts of Interest Training","2011-09-25","Sanjay","Park","sanp"
"163","20","Financial Conflicts of Interest Training","2011-10-02","Sanjay","Park","sanp"
"164","20","Financial Conflicts of Interest Training","2011-10-05","Sanjay","Park","sanp"
"165","20","Financial Conflicts of Interest Training","2011-10-08","Sanjay","Park","sanp"
"166","20","Financial Conflicts of Interest Training","2012-06-06","Sanjay","Choi","sancho38"
"167","20","Financial Conflicts of Interest Training","2012-06-06","Hyun","Lee","hyulee36"
"168","20","Financial Conflicts of Interest Training","2012-06-06","Ji","Ramirez","jiram74"
"169","20","Financial Conflicts of Interest Training","2012-06-07","Kofi","Sanchez","kofsan44"
"170","20","Financial Conflicts of Interest Training","2012-06-07","Jennifer","Flores","jenflo"
"171","20","Financial Conflicts of Interest Training","2012-06-07","Anjali","Rodriguez","anjrod46"
"172","20","Financial Conflicts of Interest Training","2012-06-07","Chen","Garcia","chegar"
"173","20","Financial Conflicts of Interest Training","2012-06-07","Jin","Sharma","jinsha1"
"174","20","Financial Conflicts of Interest Training","2012-06-07","Min","Patel","minpat5"
"175","20","Financial Conflicts of Interest Training","2012-06-07","Soo","Park","soopar3"
"176","20","Financial Conflicts of Interest Training","2012-06-07","Hyun","Iyer","hyuiy"
"177","20","Financial Conflicts of Interest Training","2012-06-08","Zhang","Reddy","zhar"
"178","20","Financial Conflicts of Interest Training","2012-06-08","Hyun","Sharma","hyush"
"179","20","Financial Conflicts of Interest Training","2012-06-08","Jose","Jung","josjun29"
"180","20","Financial Conflicts of Interest Training","2012-06-08","Kofi","Gupta","kofgup52"
"181","20","Financial Conflicts of Interest Training","2012-06-10","James","Jones","jamjon84"
"182","20","Financial Conflicts of Interest Training","2012-06-10","Min","Garcia","mingar16"
"183","20","Financial Conflicts of Interest Training","2012-06-10","Jin","Iyer","jiniye2"
"184","20","Financial Conflicts of Interest Training","2012-06-11","Priya","Torres","pritor"
"185","20","Financial Conflicts of Interest Training","2012-06-11","John","Kim","johk"
"186","20","Financial Conflicts of Interest Training","2012-06-11","Robert","Ramirez","robra"
"187","20","Financial Conflicts of Interest Training","2012-06-11","Chen","Park","chepar4"
"188","20","Financial Conflicts of Interest Training","2012-06-11","Michael","Johnson","micjoh83"
"189","20","Financial Conflicts of Interest Training","2012-06-11","Li","Jones","lijon2"
"190","20","Financial Conflicts of Interest Training","2012-06-12","Min","Iyer","miniye36"
"191","20","Financial Conflicts of Interest Training","2012-06-12","Jin","Jones","jinjon84"
"192","20","Financial Conflicts of Interest Training","2012-06-12","Hyun","Park","hyupa"
"193","20","Financial Conflicts of Interest Training","2012-06-13","Anjali","Lopez","anjlop57"
"194","20","Financial Conflicts of Interest Training","2012-06-13","Anjali","Brown","anjbro6"
"195","20","Financial Conflicts of Interest Training","2012-06-18","Robert","Sanchez","robsan23"
"196","20","Financial Conflicts of Interest Training","2012-06-18","Miguel","Lopez","miglop65"
"197","20","Financial Conflicts of Interest Training","2012-06-19","Sanjay","Garcia","sangar38"
"198","20","Financial Conflicts of Interest Training","2012-06-20","Hyun","Ramirez","hyuram6"
"199","20","Financial Conflicts of Interest Training","2012-06-20","Anjali","Garcia","anjgar"
"200","20","Financial Conflicts of Interest Training","2012-06-21","Zhang","Ramirez","zharam76"
"201","20","Financial Conflicts of Interest Training","2012-06-21","Luis","Rodriguez","luir"
"202","20","Financial Conflicts of Interest Training","2012-06-21","Zhang","Lee","zhalee"
"203","20","Financial Conflicts of Interest Training","2012-06-21","Chen","Sharma","chesha12"
"204","20","Financial Conflicts of Interest Training","2012-06-21","Jennifer","Gonzalez","jengon12"
"205","20","Financial Conflicts of Interest Training","2012-06-22","Jennifer","Jung","jenjun28"
"206","20","Financial Conflicts of Interest Training","2012-06-22","Amina","Sanchez","amisan55"
"207","20","Financial Conflicts of Interest Training","2012-06-22","John","Martinez","johmar91"
"208","20","Financial Conflicts of Interest Training","2012-06-22","Soo","Sanchez","soosan61"
"209","20","Financial Conflicts of Interest Training","2012-06-24","Wang","Park","wanpar23"
"210","20","Financial Conflicts of Interest Training","2012-06-24","Mary","Hernandez","marher36"
"211","20","Financial Conflicts of Interest Training","2012-06-25","Sanjay","Choi","sanch"
"212","20","Financial Conflicts of Interest Training","2012-06-25","Mary","Flores","marflo3"
"213","20","Financial Conflicts of Interest Training","2012-06-27","Michael","Hernandez","micher30"
"214","20","Financial Conflicts of Interest Training","2012-06-27","Jin","Rodriguez","jinrod28"
"215","20","Financial Conflicts of Interest Training","2012-06-28","David","Torres","davtor7"
"216","20","Financial Conflicts of Interest Training","2012-06-29","Luis","Flores","luiflo71"
"217","20","Financial Conflicts of Interest Training","2012-07-02","Amina","Sharma","amisha72"
"218","20","Financial Conflicts of Interest Training","2012-07-05","Patricia","Jones","patjon7"
"219","20","Financial Conflicts of Interest Training","2012-07-11","Li","Hernandez","lihe"
"220","20","Financial Conflicts of Interest Training","2012-07-11","Hyun","Jung","hyujun7"
"221","20","Financial Conflicts of Interest Training","2012-07-13","Jennifer","Gupta","jengup9"
"222","20","Financial Conflicts of Interest Training","2012-07-16","James","Gonzalez","jamgon14"
"223","20","Financial Conflicts of Interest Training","2012-07-16","Jin","Park","jinpar"
"224","20","Financial Conflicts of Interest Training","2012-07-16","Soo","Hernandez","sooher46"
"225","20","Financial Conflicts of Interest Training","2012-07-16","Elizabeth","Hernandez","eliher94"
"226","20","Financial Conflicts of Interest Training","2012-07-16","Chen","Torres","chetor74"
"227","20","Financial Conflicts of Interest Training","2012-07-17","Abena","Patel","abepat"
"228","20","Financial Conflicts of Interest Training","2012-07-17","John","Gupta","johgup"
"229","20","Financial Conflicts of Interest Training","2012-07-17","Jin","Torres","jintor6"
"230","20","Financial Conflicts of Interest Training","2012-07-17","Abena","Williams","abewil29"
"231","20","Financial Conflicts of Interest Training","2012-07-18","Robert","Williams","robwil74"
"232","20","Financial Conflicts of Interest Training","2012-07-19","Priya","Martinez","primar37"
"233","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"234","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"235","20","Financial Conflicts of Interest Training","2012-07-19","Mary","Rodriguez","marrod70"
"236","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"237","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"238","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"239","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"240","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"241","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"242","20","Financial Conflicts of Interest Training","2012-07-19","Abena","Jung","abejun95"
"243","20","Financial Conflicts of Interest Training","2012-07-20","Ji","Jones","jijon3"
"244","20","Financial Conflicts of Interest Training","2012-07-20","Amina","Gonzalez","amigon9"
"245","20","Financial Conflicts of Interest Training","2012-07-23","Mary","Gupta","marg"
"246","20","Financial Conflicts of Interest Training","2012-07-23","Wang","Brown","wanbro90"
"247","20","Financial Conflicts of Interest Training","2012-07-23","Zhang","Gupta","zhagup2"
"248","20","Financial Conflicts of Interest Training","2012-07-23","Zhang","Reddy","zhared52"
"249","20","Financial Conflicts of Interest Training","2012-07-23","Chen","Gonzalez","chegon"
"250","20","Financial Conflicts of Interest Training","2012-07-23","Wei","Patel","weipat52"
"251","20","Financial Conflicts of Interest Training","2012-07-25","Li","Choi","licho"
"252","20","Financial Conflicts of Interest Training","2012-07-25","Abena","Jung","abejun95"
"253","20","Financial Conflicts of Interest Training","2012-07-26","Abena","Jung","abejun95"
"254","20","Financial Conflicts of Interest Training","2012-07-26","Ravi","Reddy","ravred1"
"255","20","Financial Conflicts of Interest Training","2012-07-27","Zhang","Jones","zhajon14"
"256","20","Financial Conflicts of Interest Training","2012-07-27","Miguel","Choi","migcho27"
"257","20","Financial Conflicts of Interest Training","2012-07-30","Priya","Johnson","prijo"
"258","20","Financial Conflicts of Interest Training","2012-07-31","Priya","Iyer","priiye37"
"259","20","Financial Conflicts of Interest Training","2012-07-31","Wang","Jones","wanjon38"
"260","20","Financial Conflicts of Interest Training","2012-08-02","James","Lee","jamlee17"
"261","20","Financial Conflicts of Interest Training","2012-08-02","Li","Smith","lismi"
"262","20","Financial Conflicts of Interest Training","2012-08-05","Patricia","Hernandez","pather62"
"263","20","Financial Conflicts of Interest Training","2012-08-07","Min","Jones","minjon9"
"264","20","Financial Conflicts of Interest Training","2012-08-08","Amit","Martinez","amimar66"
"265","20","Financial Conflicts of Interest Training","2012-08-09","Robert","Jones","robjon41"
"266","20","Financial Conflicts of Interest Training","2012-06-27","Robert","Garcia","robg"
"267","20","Financial Conflicts of Interest Training","2012-06-27","John","Gonzalez","johgon"
"268","20","Financial Conflicts of Interest Training","2012-06-27","Patricia","Flores","patflo77"
"269","20","Financial Conflicts of Interest Training","2012-06-27","Linda","Sharma","linsha7"
"270","20","Financial Conflicts of Interest Training","2012-07-02","Min","Gonzalez","mingon"
"271","20","Financial Conflicts of Interest Training","2012-07-02","Juan","Sanchez","juasan"
"272","20","Financial Conflicts of Interest Training","2012-07-05","Anjali","Williams","anjwil11"
"273","20","Financial Conflicts of Interest Training","2012-07-09","Robert","Garcia","robgar37"
"274","20","Financial Conflicts of Interest Training","2012-07-09","Ravi","Choi","ravcho1"
"275","20","Financial Conflicts of Interest Training","2012-07-10","Min","Garcia","mingar"
"276","20","Financial Conflicts of Interest Training","2012-07-11","Ji","Ramirez","jiram74"
"277","20","Financial Conflicts of Interest Training","2012-07-13","Ravi","Choi","ravcho1"
"278","20","Financial Conflicts of Interest Training","2012-07-16","Luis","Choi","luicho5"
"279","20","Financial Conflicts of Interest Training","2012-07-16","Abena","Choi","abecho1"
"280","20","Financial Conflicts of Interest Training","2012-07-16","Amina","Lopez","amilo"
"281","20","Financial Conflicts of Interest Training","2012-07-16","Michael","Martinez","micmar"
"282","20","Financial Conflicts of Interest Training","2012-07-17","Ravi","Kim","ravkim66"
"283","20","Financial Conflicts of Interest Training","2012-07-17","Ravi","Garcia","ravgar1"
"284","20","Financial Conflicts of Interest Training","2012-07-18","Miguel","Ramirez","migram26"
"285","20","Financial Conflicts of Interest Training","2012-07-18","Carlos","Flores","carflo"
"286","20","Financial Conflicts of Interest Training","2012-07-19","Juan","Brown","juabro47"
"287","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"288","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"289","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"290","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"291","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"292","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"293","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"294","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"295","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"296","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"297","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"298","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"299","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"300","20","Financial Conflicts of Interest Training","2012-07-19","Ji","Ramirez","jiram74"
"301","20","Financial Conflicts of Interest Training","2012-07-19","Abena","Jung","abejun95"
"302","20","Financial Conflicts of Interest Training","2012-07-22","Jose","Choi","josc"
"303","20","Financial Conflicts of Interest Training","2012-07-23","Min","Williams","minwil95"
"304","20","Financial Conflicts of Interest Training","2012-07-24","Sanjay","Park","sanp"
"305","20","Financial Conflicts of Interest Training","2012-07-24","Sanjay","Park","sanp"
"306","20","Financial Conflicts of Interest Training","2012-07-24","Sanjay","Park","sanp"
"307","20","Financial Conflicts of Interest Training","2012-07-26","Priya","Patel","prip"
"308","20","Financial Conflicts of Interest Training","2012-07-26","Ravi","Williams","ravwil10"
"309","20","Financial Conflicts of Interest Training","2012-07-26","Abena","Jung","abejun95"
"310","20","Financial Conflicts of Interest Training","2012-07-26","Abena","Jung","abejun95"
"311","20","Financial Conflicts of Interest Training","2012-07-26","Abena","Jung","abejun95"
"312","20","Financial Conflicts of Interest Training","2012-07-31","Ji","Reddy","jired1"
"313","20","Financial Conflicts of Interest Training","2012-07-31","Min","Gupta","mingup80"
"314","20","Financial Conflicts of Interest Training","2012-07-31","Amit","Martinez","amimar66"
"315","20","Financial Conflicts of Interest Training","2012-07-31","Amit","Martinez","amimar66"
"316","20","Financial Conflicts of Interest Training","2012-08-01","Mary","Smith","marsmi3"
"317","20","Financial Conflicts of Interest Training","2012-08-06","Amina","Martinez","amimar82"
"318","20","Financial Conflicts of Interest Training","2012-08-08","Hyun","Iyer","hyuiye95"
"319","20","Financial Conflicts of Interest Training","2012-06-27","James","Jones","jamj"
"320","20","Financial Conflicts of Interest Training","2012-06-28","Patricia","Sanchez","patsan88"
"321","20","Financial Conflicts of Interest Training","2012-06-28","Priya","Gonzalez","prigo"
"322","20","Financial Conflicts of Interest Training","2012-06-28","Amina","Johnson","amijoh16"
"323","20","Financial Conflicts of Interest Training","2012-06-29","Amit","Reddy","amire"
"324","20","Financial Conflicts of Interest Training","2012-06-29","Ravi","Iyer","raviye"
"325","20","Financial Conflicts of Interest Training","2012-06-29","Soo","Jones","soojon"
"326","20","Financial Conflicts of Interest Training","2012-06-30","Kwame","Lopez","kwalop80"
"327","20","Financial Conflicts of Interest Training","2012-07-02","Elizabeth","Iyer","eliiy"
"328","20","Financial Conflicts of Interest Training","2012-07-02","Hyun","Martinez","hyumar21"
"329","20","Financial Conflicts of Interest Training","2012-07-09","Robert","Garcia","robgar37"
"330","20","Financial Conflicts of Interest Training","2012-07-11","Ravi","Martinez","ravma"
"331","20","Financial Conflicts of Interest Training","2012-07-12","Ji","Ramirez","jiram74"
"332","20","Financial Conflicts of Interest Training","2012-07-16","Luis","Williams","luiwi"
"333","20","Financial Conflicts of Interest Training","2012-07-16","Linda","Johnson","linjoh44"
"334","20","Financial Conflicts of Interest Training","2012-07-16","Mary","Gonzalez","margon76"
